filename,NOSE_x,NOSE_y,NOSE_score,LEFT_EYE_INNER_x,LEFT_EYE_INNER_y,LEFT_EYE_INNER_score,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_score,LEFT_EYE_OUTER_x,LEFT_EYE_OUTER_y,LEFT_EYE_OUTER_score,RIGHT_EYE_INNER_x,RIGHT_EYE_INNER_y,RIGHT_EYE_INNER_score,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_score,RIGHT_EYE_OUTER_x,RIGHT_EYE_OUTER_y,RIGHT_EYE_OUTER_score,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_score,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_score,MOUTH_LEFT_x,MOUTH_LEFT_y,MOUTH_LEFT_score,MOUTH_RIGHT_x,MOUTH_RIGHT_y,MOUTH_RIGHT_score,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_score,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_score,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_score,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_score,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_score,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_score,LEFT_PINKY_x,LEFT_PINKY_y,LEFT_PINKY_score,RIGHT_PINKY_x,RIGHT_PINKY_y,RIGHT_PINKY_score,LEFT_INDEX_x,LEFT_INDEX_y,LEFT_INDEX_score,RIGHT_INDEX_x,RIGHT_INDEX_y,RIGHT_INDEX_score,LEFT_THUMB_x,LEFT_THUMB_y,LEFT_THUMB_score,RIGHT_THUMB_x,RIGHT_THUMB_y,RIGHT_THUMB_score,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_score,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_score,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_score,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_score,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_score,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_score,LEFT_HEEL_x,LEFT_HEEL_y,LEFT_HEEL_score,RIGHT_HEEL_x,RIGHT_HEEL_y,RIGHT_HEEL_score,LEFT_FOOT_INDEX_x,LEFT_FOOT_INDEX_y,LEFT_FOOT_INDEX_score,RIGHT_FOOT_INDEX_x,RIGHT_FOOT_INDEX_y,RIGHT_FOOT_INDEX_score,class_no,class_name
Trikonasana/61057.jpg,0.63977605,0.5559869,0.9999858,0.6564951,0.5656964,0.99996746,0.6552957,0.56812185,0.99994934,0.65395355,0.5704327,0.99992955,0.66205955,0.5539196,0.9999776,0.6647472,0.5469655,0.9999795,0.6671448,0.5391854,0.9999714,0.64763594,0.5621109,0.9999459,0.66445994,0.51354784,0.99998534,0.61889076,0.5501931,0.9999573,0.6255811,0.5341506,0.99997044,0.5262126,0.5491225,0.9998615,0.58503884,0.39933228,0.9989814,0.49496144,0.6718,0.99521035,0.5918001,0.26938558,0.92820716,0.52553177,0.8039366,0.9923969,0.6262536,0.15437023,0.7416978,0.5338658,0.8405525,0.9753126,0.6477032,0.1328526,0.66233844,0.54495364,0.844946,0.9776748,0.6527462,0.1338829,0.6835271,0.5436074,0.8331725,0.9825271,0.6371293,0.13989154,0.70973027,0.2810198,0.32992008,0.99963117,0.3538831,0.2986663,0.9975236,0.17058678,0.18077545,0.99094206,0.52179015,0.18702513,0.70649177,0.12513055,0.11403647,0.7828081,0.6883729,0.08203535,0.72563547,0.14049236,0.09646778,0.79459244,0.71587884,0.04812336,0.7380665,0.07601693,0.124659166,0.6965143,0.8013155,0.11492309,0.69256413,4,Trikonasana
Trikonasana/6107.jpg,0.9535531,0.5537233,0.9995154,0.9688025,0.5584469,0.9978409,0.96791893,0.5622347,0.9987644,0.96688366,0.567028,0.998295,0.9701954,0.54552644,0.99826777,0.9701593,0.5398557,0.99864596,0.9699249,0.53483856,0.99684024,0.95578766,0.5684111,0.99887425,0.9582373,0.5274562,0.9967885,0.93198025,0.5603707,0.9988864,0.93359554,0.54394263,0.99703526,0.86231375,0.6281988,0.99976224,0.85772777,0.4799085,0.99783117,0.85544527,0.7700955,0.99791974,0.8686923,0.35279423,0.82397246,0.84827983,0.91246796,0.9914391,0.88207245,0.21716553,0.7928338,0.85708416,0.9484431,0.9771518,0.8975247,0.19385752,0.75511223,0.86383855,0.94976234,0.9792742,0.90538657,0.19082645,0.7821088,0.8580533,0.93724525,0.9816056,0.8976226,0.19771376,0.82175434,0.6041318,0.5525621,0.9993303,0.57861567,0.5296625,0.9995419,0.73004043,0.38730866,0.93870485,0.46482736,0.38426787,0.926887,0.81366926,0.20705435,0.9745259,0.3633657,0.240547,0.98621964,0.80897176,0.17605048,0.97030735,0.3364932,0.21335045,0.9895531,0.899315,0.16802031,0.98747534,0.41493267,0.19756219,0.98899233,4,Trikonasana
Trikonasana/611.jpg,0.43541506,0.75008935,0.97127926,0.42787144,0.7652842,0.9866312,0.42769426,0.7661959,0.98468256,0.42738461,0.76711494,0.9895191,0.4297148,0.7660866,0.98535085,0.43049225,0.76736736,0.98083514,0.43100077,0.7685883,0.98698586,0.43789542,0.7771792,0.9855627,0.4403357,0.77641505,0.98253596,0.4469875,0.74900436,0.9653782,0.44855344,0.75030196,0.9761639,0.49337733,0.7637224,0.96217686,0.48646408,0.7848642,0.9961063,0.40832955,0.7762884,0.10330872,0.3873776,0.7919309,0.8629902,0.3278609,0.7980933,0.1323755,0.32285443,0.80263984,0.60866266,0.31548578,0.8078483,0.17608999,0.3120152,0.79952323,0.5730002,0.31551918,0.80975056,0.18409154,0.31713948,0.8060491,0.5571377,0.3076211,0.8140625,0.18737835,0.3203227,0.8036855,0.52126575,0.67699337,0.64536774,0.989631,0.6782111,0.6555764,0.99604577,0.5950108,0.42423677,0.149312,0.61719203,0.44693428,0.93997777,0.57033366,0.2760047,0.10910482,0.562271,0.24445271,0.9216492,0.5812697,0.25432065,0.17498717,0.57380664,0.21108419,0.93597883,0.5151112,0.24248582,0.12324777,0.48777962,0.20867121,0.87476647,4,Trikonasana
Trikonasana/61250.jpg,0.4945428,0.48624796,0.99967706,0.4960281,0.46447027,0.99895847,0.5015458,0.45847282,0.9992611,0.50739574,0.45265734,0.9986253,0.4841327,0.47959375,0.9987464,0.4815412,0.48387134,0.99875593,0.47940955,0.48765776,0.9979664,0.52768385,0.45279524,0.99932003,0.48706028,0.49662542,0.99919087,0.5210461,0.48774725,0.99938285,0.50360215,0.5057504,0.9992847,0.6558985,0.47465038,0.9998566,0.5152223,0.5865745,0.9999968,0.79199725,0.4137254,0.9141645,0.36680847,0.6373599,0.9946808,0.8871183,0.29811382,0.8062373,0.22907722,0.6737729,0.97778374,0.9045606,0.26091668,0.72872066,0.1959793,0.68901336,0.93821937,0.89663863,0.25391823,0.75463223,0.19095707,0.68682235,0.9421693,0.8989552,0.26621968,0.8142019,0.20312983,0.6813774,0.95905715,0.7921537,0.6180061,0.995551,0.7932105,0.7170215,0.99950564,0.86107886,0.42726174,0.65534115,0.9855871,0.732144,0.9916562,0.9215611,0.22162735,0.42814022,1.2035403,0.7500659,0.9368213,0.9507302,0.20269346,0.5770573,1.2146623,0.7522806,0.88596773,0.9213101,0.07517207,0.4944223,1.2862223,0.74318576,0.8931374,4,Trikonasana
Trikonasana/61457.jpg,0.5360389,0.63571984,0.999992,0.5495033,0.6423334,0.9999572,0.550702,0.6418812,0.9999615,0.5521955,0.6413702,0.9999393,0.5537937,0.6403228,0.99997723,0.5578442,0.63854676,0.99998486,0.56216246,0.6367266,0.9999671,0.5706582,0.62414944,0.99998116,0.5840644,0.61653477,0.99998987,0.53514206,0.6207962,0.9999851,0.5401148,0.6178479,0.9999901,0.48822933,0.5862634,0.99999774,0.6285693,0.5034728,0.9998809,0.36891016,0.6598166,0.99965966,0.70998967,0.40590355,0.9875842,0.28867275,0.74483347,0.999175,0.77506596,0.31318203,0.95919836,0.26370215,0.7646903,0.9963834,0.7956687,0.29389676,0.94446087,0.26375252,0.77017784,0.99698657,0.8011264,0.29454404,0.9524729,0.2717588,0.7624005,0.99742246,0.7900365,0.3002258,0.9582384,0.40067673,0.3461508,0.9998584,0.48724738,0.35628065,0.9985549,0.44485843,0.16680521,0.99960524,0.6511797,0.31097078,0.92403066,0.51813453,0.021964043,0.99365425,0.8456365,0.22646172,0.9768968,0.5327733,0.010493934,0.99074745,0.8977761,0.17348702,0.9903432,0.538631,-0.025722742,0.99289167,0.9555205,0.23367828,0.9781561,4,Trikonasana
Trikonasana/61511.jpg,0.47545254,0.7580721,0.99972147,0.4788651,0.7524372,0.99959666,0.4809665,0.75081027,0.99926,0.48294246,0.7491511,0.99953794,0.4715426,0.75693965,0.9998356,0.46878898,0.7580402,0.9997794,0.46595228,0.75923157,0.9998092,0.48026085,0.74022853,0.9991646,0.45366147,0.7557363,0.999713,0.4722756,0.7529428,0.9995073,0.46511543,0.75790596,0.9994018,0.47865,0.69480485,0.99941397,0.40517527,0.76123255,0.99940324,0.54162407,0.608775,0.99947625,0.35249138,0.79265845,0.98650396,0.6092644,0.53317493,0.9968913,0.2920148,0.8400103,0.9543244,0.6363689,0.5023712,0.99568236,0.2644058,0.853763,0.9329154,0.660527,0.5166829,0.99553216,0.2797499,0.85782397,0.9137162,0.62840706,0.5253652,0.984073,0.29021215,0.84879744,0.83015054,0.36860928,0.6554356,0.99943703,0.37434557,0.67885804,0.9989484,0.41199255,0.5710435,0.9404225,0.46813118,0.59167,0.8362427,0.37672722,0.49185944,0.9290643,0.5024513,0.47667134,0.8330786,0.36690784,0.48428416,0.8201129,0.49868482,0.4597984,0.6516853,0.39720383,0.46556962,0.81218594,0.54071856,0.4480528,0.6245552,4,Trikonasana
Trikonasana/61712.jpg,0.31117302,0.5406877,0.9998338,0.3120403,0.5299244,0.99926215,0.31415987,0.5304496,0.9994005,0.31645948,0.5311452,0.9992065,0.3030064,0.5300851,0.99970704,0.29849386,0.5307356,0.99976677,0.2939968,0.53155994,0.9997025,0.311395,0.5417589,0.999027,0.27898693,0.544399,0.99986637,0.31354547,0.5583466,0.9992631,0.2998978,0.5575984,0.9996112,0.3422967,0.61801773,0.99950075,0.22690988,0.66061985,0.9988959,0.44472033,0.53269327,0.9966884,0.11805247,0.74743694,0.9409773,0.5442871,0.4426708,0.99408734,0.024092868,0.83396775,0.8467129,0.5730982,0.41519493,0.9792915,-0.0013188869,0.850675,0.7617973,0.57360446,0.40990368,0.9809667,-0.0019126832,0.85617036,0.7854408,0.5641707,0.4182423,0.98673135,0.010792792,0.851342,0.8137929,0.27592805,0.87069046,0.9933262,0.23198429,0.86565953,0.9918715,0.23148078,1.0067573,0.32831576,0.18275477,0.97291803,0.61460936,0.18699965,1.0801113,0.112704866,0.14233315,1.0600051,0.19333166,0.18304756,1.0896485,0.14826718,0.13446867,1.0614188,0.28207144,0.17635392,1.1058743,0.11791273,0.13513316,1.1091007,0.20632863,4,Trikonasana
Trikonasana/61806.jpg,0.5202141,0.5135843,0.99997795,0.50821877,0.5098342,0.999928,0.50893986,0.5086482,0.99992645,0.5096971,0.50746727,0.9999049,0.5045445,0.5174116,0.9999635,0.50270355,0.52176404,0.99997306,0.50078845,0.526797,0.99995756,0.5158357,0.51760423,0.99989367,0.5024317,0.5505454,0.99997425,0.53449994,0.5189153,0.9999255,0.53015625,0.5294063,0.9999429,0.60677177,0.5157811,0.99987054,0.56800985,0.6430991,0.99800414,0.6043892,0.400035,0.99845815,0.60084623,0.73464507,0.76068544,0.56898165,0.27844718,0.99809736,0.6202464,0.82955813,0.43585375,0.5586652,0.24098146,0.99230546,0.62374794,0.85907626,0.4215636,0.55252385,0.24036756,0.99315673,0.6187472,0.8615022,0.44480863,0.55592746,0.25363678,0.9947802,0.6235955,0.8500687,0.4801658,0.78289866,0.6613631,0.999744,0.72931874,0.7064492,0.9993425,0.88878906,0.77247006,0.98985636,0.66764015,0.8262696,0.89157015,0.97787964,0.86989987,0.98099065,0.6379413,0.96807075,0.8586958,0.9806192,0.8811017,0.92359746,0.639478,0.9754579,0.8449643,1.0003388,0.8884026,0.9468518,0.5860786,0.9921811,0.8439005,4,Trikonasana
Trikonasana/61888.jpg,0.3881029,0.7633085,0.99998105,0.37621912,0.77328444,0.99992263,0.3707696,0.7702799,0.99994326,0.3657827,0.7672605,0.99988925,0.3935815,0.78015625,0.9999424,0.4007779,0.7822343,0.9999411,0.40818617,0.7842487,0.9999089,0.36658433,0.75380534,0.99992335,0.42692322,0.7798307,0.9999709,0.38440195,0.7404144,0.9999422,0.40626073,0.7484093,0.99996936,0.33918935,0.65533835,0.99997425,0.5133143,0.69234943,0.99999964,0.23548482,0.6079354,0.9613183,0.6515167,0.68914765,0.9979761,0.11121681,0.5979369,0.9593794,0.7886686,0.700462,0.9941911,0.08822927,0.6076676,0.9271732,0.82943666,0.7149946,0.98339397,0.083161294,0.618785,0.93361276,0.8294444,0.72097594,0.98565733,0.08911759,0.61110485,0.9488567,0.8179812,0.71031904,0.9895062,0.390339,0.46551314,0.9988728,0.4827209,0.40236437,0.99993527,0.22007278,0.52799654,0.7978329,0.4265817,0.19044548,0.9970151,0.09142619,0.5757372,0.5934008,0.36866763,0.020137787,0.9877752,0.06411177,0.56280476,0.75622976,0.35772684,0.017247051,0.9645207,0.041654766,0.6538787,0.7282378,0.36538792,-0.024799764,0.9729801,4,Trikonasana
Trikonasana/62006.jpg,0.50987476,0.6095693,0.99983835,0.4833878,0.61451477,0.99907744,0.47869676,0.61086226,0.99944144,0.47347647,0.6066743,0.9990503,0.4893643,0.6189102,0.9990289,0.48921096,0.618748,0.9991411,0.48876745,0.6186584,0.9986129,0.456056,0.57215965,0.9993813,0.47759488,0.5919447,0.9995426,0.5129255,0.5760076,0.99961853,0.5211867,0.5844983,0.9996123,0.45231634,0.41864598,0.9998505,0.6044419,0.54589474,0.999997,0.34938234,0.27694747,0.95406544,0.7207033,0.67043674,0.9939838,0.24489012,0.20145242,0.75548804,0.8292366,0.80282366,0.98392683,0.21426004,0.17485508,0.6651693,0.84850746,0.8501433,0.9545439,0.19960287,0.18374558,0.6889699,0.83921194,0.8603185,0.9616785,0.22770712,0.18778329,0.7518332,0.8355367,0.84327435,0.9723407,0.6199396,0.25547656,0.99494404,0.7344966,0.23989582,0.999461,0.39326537,0.21415873,0.58054024,0.73096734,0.056788087,0.954446,0.17788523,0.2051482,0.33944106,0.75763446,-0.030813292,0.69250697,0.14979643,0.18045054,0.46583414,0.7640188,-0.032254085,0.70560104,0.06158358,0.2758954,0.39977887,0.7633257,-0.082277596,0.6841252,4,Trikonasana
Trikonasana/62013.jpg,0.36885086,0.9374256,0.99997437,0.3524361,0.94807416,0.99994016,0.34726167,0.9470914,0.9999467,0.34151632,0.94602454,0.999925,0.35986435,0.94876945,0.99995923,0.36006448,0.94836795,0.9999641,0.3601398,0.9480072,0.9999678,0.31951112,0.9310062,0.99988353,0.3437191,0.9341204,0.99998283,0.35952362,0.9195262,0.99992394,0.36971235,0.92103016,0.9999721,0.25600323,0.8461057,0.99976856,0.41594252,0.86083513,0.9999914,0.121184975,0.8349007,0.97825956,0.5426569,0.8636238,0.9645251,0.025116235,0.90066934,0.92612636,0.62763983,0.8833913,0.950866,0.003473848,0.92546093,0.8562697,0.6488645,0.9080943,0.87935466,0.0040086806,0.928828,0.85546154,0.648963,0.90829325,0.8924467,0.013725281,0.92155063,0.86612296,0.6438888,0.897419,0.9158323,0.36218378,0.63034123,0.9998004,0.41772228,0.646636,0.99988663,0.29560643,0.48168892,0.9295012,0.26850128,0.7213683,0.9976031,0.22664048,0.3549106,0.9840905,0.07189521,0.7274817,0.99684995,0.22161384,0.3191053,0.9887589,0.062350392,0.7163489,0.99299276,0.17200053,0.3696338,0.98442405,0.022775322,0.7866876,0.99665606,4,Trikonasana
Trikonasana/62056.jpg,0.23663,0.51337504,0.99999297,0.22523275,0.5037637,0.99996376,0.2257556,0.49955726,0.99997675,0.22622901,0.49546736,0.9999472,0.22375435,0.513311,0.9999745,0.22335255,0.5156854,0.9999808,0.22306797,0.51787853,0.9999703,0.23493275,0.48489597,0.9999615,0.22987056,0.513871,0.99999046,0.25032842,0.5043253,0.99997854,0.24828246,0.51744664,0.99998546,0.3123149,0.4368215,0.9999193,0.30174482,0.55564314,0.9999999,0.3380658,0.34948188,0.95823854,0.27751735,0.65403384,0.997843,0.35079855,0.25511268,0.807133,0.22949669,0.7273084,0.9951119,0.34781712,0.24254555,0.7357598,0.21872273,0.7477659,0.9891728,0.34653673,0.24162199,0.7567018,0.21229133,0.7446995,0.9900945,0.35048613,0.24373737,0.79377586,0.2155354,0.73707193,0.99230736,0.47553092,0.4585194,0.9992124,0.5201899,0.5038723,0.99998224,0.41002864,0.33357602,0.8670755,0.6333274,0.4120517,0.99906915,0.34700733,0.21361643,0.86831534,0.7419776,0.3138634,0.99741995,0.3506506,0.19030777,0.9370486,0.7505499,0.30181718,0.9941806,0.28333998,0.17047706,0.94199854,0.75577056,0.28688192,0.9952951,4,Trikonasana
Trikonasana/62199.jpg,0.24000427,0.613461,0.99997437,0.2426679,0.6281491,0.9999244,0.24085847,0.62761384,0.9999157,0.23914701,0.62704325,0.99987483,0.2536647,0.62864435,0.99996424,0.25966984,0.62804955,0.999974,0.2662746,0.62705046,0.9999627,0.24827772,0.61658585,0.9999093,0.2903152,0.61277825,0.9999769,0.2374887,0.5926635,0.9999069,0.2508717,0.5928356,0.9999399,0.18657696,0.5331937,0.99988127,0.34952784,0.4922032,0.99973315,0.073737934,0.5885791,0.9946162,0.4224785,0.4070471,0.973865,-0.031509757,0.64499533,0.9917544,0.50131726,0.3484024,0.8932974,-0.066153675,0.6573473,0.97020614,0.5280029,0.3290984,0.8396179,-0.068473995,0.66302013,0.9732021,0.53080124,0.33360147,0.8564878,-0.05306992,0.6567546,0.9825053,0.51725084,0.33658865,0.8601136,0.23278107,0.25984383,0.9992804,0.3185433,0.29334363,0.99949455,0.2879361,0.09867217,0.9725954,0.52488565,0.27428925,0.98049164,0.31147355,0.051508635,0.86412877,0.7659267,0.21276592,0.96312636,0.31836376,0.05007066,0.8171353,0.78360325,0.18109263,0.94687957,0.33165574,-0.014087886,0.78281134,0.8735696,0.23336606,0.93426746,4,Trikonasana
Trikonasana/62245.jpg,0.38610262,0.44866952,0.9999969,0.3867215,0.43524703,0.9999957,0.39046156,0.43216124,0.99999654,0.3941562,0.42913842,0.99999547,0.37792957,0.4435673,0.9999951,0.3759479,0.4458236,0.9999949,0.37409565,0.44792175,0.9999968,0.40641713,0.43139172,0.9999963,0.38097608,0.45587122,0.9999987,0.4049134,0.45338818,0.99997306,0.39209467,0.46216697,0.9999851,0.4701734,0.4536992,0.9999602,0.40674496,0.51579916,0.99999845,0.3814606,0.3553644,0.93615437,0.31645405,0.4266883,0.9675496,0.31621832,0.2792157,0.8207726,0.241658,0.3462781,0.96321064,0.3110034,0.2593021,0.63202673,0.22603181,0.32062885,0.8911941,0.30212528,0.26008418,0.6070415,0.22843325,0.3147087,0.8743689,0.29483148,0.27013472,0.6061492,0.23573855,0.3173724,0.889143,0.59823483,0.54518163,0.99995005,0.6022941,0.59353817,0.9999933,0.6302638,0.36990947,0.9319521,0.78661424,0.5561022,0.9759237,0.62551135,0.18552697,0.8438321,0.91576076,0.43245426,0.77993584,0.64362425,0.16503015,0.9075416,0.93163526,0.42205667,0.7617828,0.59693205,0.1212917,0.8813473,0.9625566,0.4074453,0.8003032,4,Trikonasana
Trikonasana/62756.jpg,0.54634047,0.48991495,0.9968129,0.5394104,0.5029309,0.9963727,0.540719,0.50367725,0.99660337,0.5422001,0.5042163,0.99690443,0.53310466,0.49791256,0.9962457,0.5299186,0.4953983,0.9957419,0.5269272,0.49279925,0.99589384,0.5397254,0.49073723,0.99303955,0.5231916,0.47980943,0.99275744,0.55218136,0.47424513,0.9890548,0.54587644,0.46967623,0.9882444,0.6091761,0.44233215,0.9970976,0.5206518,0.36750466,0.9986986,0.7528247,0.5833417,0.9446769,0.38478455,0.21463275,0.917818,0.8477261,0.7239612,0.9792133,0.31603172,0.12693682,0.75417256,0.8877039,0.7692315,0.96982634,0.2981403,0.11243693,0.72941434,0.88000906,0.7780429,0.9701379,0.30694616,0.16300347,0.7301638,0.868224,0.76309156,0.9606272,0.30727372,0.11984709,0.69122964,0.64219695,0.1961391,0.99329644,0.6020921,0.18371472,0.9953283,0.46628863,0.15566978,0.23965101,0.3762319,0.13385381,0.7403785,0.2780513,0.132049,0.5743259,0.1578958,0.10066089,0.7020095,0.23955241,0.12443703,0.84389055,0.12661898,0.09551206,0.78899586,0.23311222,0.13745168,0.74037874,0.13743356,0.08183305,0.6940745,4,Trikonasana
Trikonasana/62918.jpg,0.3964929,0.56569755,0.9999846,0.38945204,0.55725336,0.99996185,0.38882917,0.55347216,0.999961,0.38803774,0.549574,0.99995387,0.38998324,0.56311804,0.9999423,0.38984224,0.56331855,0.99992263,0.38971093,0.5636351,0.99991417,0.38846862,0.529087,0.9999746,0.39277422,0.5529683,0.99995697,0.40521708,0.5538467,0.9999503,0.40526858,0.56075245,0.9999405,0.4216547,0.4576241,0.9999608,0.43515778,0.58969665,0.99999464,0.4162491,0.3561191,0.9967283,0.4359659,0.7053727,0.9835296,0.4120813,0.25462577,0.97961205,0.4403898,0.8276199,0.98184466,0.40955392,0.23195449,0.954201,0.43702874,0.8653133,0.9687801,0.40496242,0.23018605,0.9612092,0.43527195,0.8703562,0.9774918,0.40818352,0.23964256,0.9672267,0.4376342,0.8580797,0.98495954,0.5017305,0.47173515,0.9974929,0.55233467,0.52132696,0.99956733,0.4576283,0.33220243,0.9346497,0.59626925,0.34618136,0.9450841,0.39051613,0.16835195,0.9112995,0.63686764,0.19835976,0.9789423,0.38638362,0.14586407,0.9018783,0.64877325,0.1797308,0.9748097,0.37445933,0.1411244,0.9357837,0.6482662,0.14720881,0.96633244,4,Trikonasana
Trikonasana/63027.jpg,0.07541728,0.48302704,0.99869376,0.067911595,0.46401912,0.99808073,0.07153952,0.45854726,0.9976816,0.0753296,0.4526732,0.99735284,0.060645044,0.4758459,0.9984836,0.05896777,0.4791205,0.9983734,0.057273895,0.48218876,0.9986014,0.094115585,0.4387734,0.9946307,0.070778936,0.47806317,0.9987452,0.09915462,0.48149455,0.9966594,0.09154549,0.4965505,0.9986922,0.19487938,0.4275111,0.9986761,0.1185393,0.5812223,0.9998975,0.28081578,0.33755854,0.86105764,0.06438756,0.71691924,0.95624757,0.3383873,0.24909648,0.64985293,0.0012990236,0.8229374,0.9307399,0.35143024,0.20384169,0.5337361,-0.023023933,0.8488511,0.86594343,0.3388007,0.19816002,0.54710764,-0.03048408,0.8466412,0.8809795,0.34261373,0.21225017,0.6120813,-0.019394249,0.8411697,0.89462626,0.3844637,0.5779722,0.9994535,0.36702427,0.62230235,0.9986921,0.5658699,0.4814438,0.7458525,0.3381403,0.40587538,0.9773786,0.74841857,0.37416255,0.9159208,0.35428643,0.20524809,0.9754431,0.7896484,0.36055857,0.94082224,0.38031814,0.17501995,0.9541826,0.7085031,0.29858947,0.92684245,0.28134692,0.118195295,0.9682888,4,Trikonasana
Trikonasana/63120.jpg,0.40346006,0.61466426,0.99993837,0.3879652,0.62081355,0.9998772,0.38433647,0.61731106,0.99986696,0.3808329,0.6135117,0.9998926,0.39926487,0.63336426,0.9998641,0.40320137,0.63864756,0.99985504,0.4071547,0.6438081,0.9997875,0.37833506,0.60910904,0.9999119,0.41642907,0.65001583,0.99974805,0.4090156,0.59880716,0.9997806,0.42261603,0.6129319,0.99958426,0.3993243,0.5082723,0.9999572,0.47926867,0.6634294,0.9988325,0.34726742,0.36170375,0.99730265,0.50129867,0.8085449,0.9608402,0.26861745,0.23500887,0.9946622,0.499964,0.9322021,0.91903263,0.24240074,0.20535931,0.98304594,0.50150496,0.96247613,0.8548088,0.23554659,0.20429644,0.98686177,0.49612176,0.9658411,0.86908334,0.2448501,0.21401364,0.9910738,0.4983792,0.95494014,0.9017833,0.59542626,0.47699967,0.9997558,0.5520856,0.5614813,0.9992508,0.7713362,0.61604786,0.9826398,0.5556747,0.74642277,0.74472815,0.9288174,0.77886236,0.9612201,0.5466895,0.94930875,0.88428164,0.9480598,0.794264,0.9312029,0.56537306,0.9727247,0.9210256,0.9573804,0.84096,0.9586175,0.49609905,1.0077629,0.91563356,4,Trikonasana
Trikonasana/63430.jpg,0.4192672,0.40100384,0.99886286,0.4178269,0.39667085,0.9983537,0.41612974,0.3983006,0.9986172,0.41614878,0.39931905,0.99869674,0.42130783,0.39375558,0.9986884,0.42292976,0.39369127,0.99850935,0.4246978,0.393717,0.99901676,0.42643416,0.40543377,0.9983253,0.43182802,0.4027927,0.99843115,0.42566133,0.41376656,0.99743736,0.4296055,0.4121428,0.9982886,0.43592438,0.49231383,0.99932253,0.46090287,0.44773883,0.999905,0.4014355,0.546894,0.9174162,0.49857062,0.481991,0.6179249,0.35138524,0.5818053,0.6172295,0.5196705,0.48909184,0.34552196,0.33973432,0.5975081,0.4753427,0.52712756,0.4877283,0.3234318,0.33232957,0.5947385,0.44681582,0.5229426,0.49242726,0.32999706,0.33596855,0.585832,0.41122788,0.5193747,0.4929744,0.32058945,0.5966331,0.47549927,0.99887544,0.5980618,0.47393146,0.9990921,0.6497528,0.29092044,0.8785229,0.6604372,0.31532538,0.8759359,0.6663784,0.11399031,0.9461732,0.66658235,0.116438776,0.7812701,0.7353232,0.12927529,0.95484245,0.72057486,0.14223531,0.8006305,0.733539,0.100197196,0.9272394,0.74146867,0.09517422,0.7739756,4,Trikonasana
Trikonasana/63490.jpg,0.184923,0.53759545,0.9997408,0.16972065,0.53276813,0.9992256,0.16810724,0.52892876,0.99961555,0.16644287,0.52483416,0.9994773,0.17262077,0.5383509,0.9989448,0.17303252,0.538544,0.99900585,0.1733464,0.53868437,0.9985959,0.16867056,0.4984705,0.9991817,0.17941493,0.51883954,0.9988337,0.19521408,0.51921695,0.9984419,0.19994268,0.52799875,0.9971367,0.20116034,0.39554656,0.9998093,0.28294748,0.49753666,0.9998722,0.13905466,0.28523564,0.8737955,0.3723498,0.47814676,0.13989982,0.0800637,0.13601495,0.63471556,0.4059111,0.4867877,0.10463586,0.071876645,0.11638361,0.49548498,0.41313902,0.4870522,0.10552008,0.0591186,0.10828005,0.5109296,0.41111133,0.49861902,0.11172029,0.06730816,0.11940418,0.5252838,0.40838015,0.49639648,0.14353332,0.38667446,0.3290946,0.99873346,0.4509837,0.36143076,0.99971646,0.23272912,0.21750107,0.6899868,0.47630554,0.15908127,0.95277375,0.07574022,0.079892635,0.65926427,0.4851711,0.028737783,0.7813564,0.06535867,0.059141308,0.6632348,0.4844208,0.01881504,0.5900606,0.013834745,0.052444607,0.6854098,0.47286138,-0.032691926,0.7212692,4,Trikonasana
